Region,city,facility_ID,Facilitylicensingtypearname,Facilityclassificationtypearname,Floorscount,RegularRoomsCount,Regularsuitescount,DeluxeSuitesCount,ParkingsCount
0x94F0C94E071AAA9D670BB26FB7DB0F99,0xE8E1D5BA0E667A040E5784C8445C27EB,343,وحدات سكنية مفروشة,درجة رابعة,2,14,12,0,2
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,345,وحدات سكنية مفروشة,درجة ثانية,3,15,30,0,50
0x2B9EF58D376B99838B5C594123836DEB,0x1A97B5379E096D4A94B1315FC58FD57E,347,وحدات سكنية مفروشة,درجة ثالثة,3,4,23,5,12
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,348,وحدات سكنية مفروشة,درجة ثالثة,2,39,39,39,0
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,349,وحدات سكنية مفروشة,درجة رابعة,3,7,10,0,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,350,وحدات سكنية مفروشة,درجة رابعة,2,12,3,3,18
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,351,وحدات سكنية مفروشة,درجة رابعة,2,20,2,0,20
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,352,وحدات سكنية مفروشة,درجة ثالثة,2,5,10,5,30
0xF49CCC680A29B6B3C19B1F6A05E16157,0x938E11DD697CA7E3D678DBC44D852CBE,353,فندق,نجمتان,3,70,6,5,45
0xF49CCC680A29B6B3C19B1F6A05E16157,0xB47EC74C1A46911FBEBF491AE205FB60,354,وحدات سكنية مفروشة,درجة رابعة,4,13,10,0,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0xB47EC74C1A46911FBEBF491AE205FB60,355,وحدات سكنية مفروشة,درجة ثالثة,4,17,17,6,30
0xAC74FF4D4970594073FA53FADA19CB1C,0x6D047DFCA03C302297E138D627E1990B,356,وحدات سكنية مفروشة,درجة ثالثة,2,4,5,0,9
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,357,وحدات سكنية مفروشة,درجة رابعة,2,25,2,2,30
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,358,وحدات سكنية مفروشة,درجة ثالثة,5,25,17,0,35
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,359,وحدات سكنية مفروشة,درجة ثالثة,3,34,14,1,14
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,360,وحدات سكنية مفروشة,درجة ثالثة,2,1,9,6,15
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,361,وحدات سكنية مفروشة,درجة ثالثة,2,6,13,1,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,362,وحدات سكنية مفروشة,درجة ثانية,4,27,24,0,24
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,363,وحدات سكنية مفروشة,درجة ثانية,3,0,21,0,21
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,365,وحدات سكنية مفروشة,درجة ثالثة,6,0,44,0,40
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,366,وحدات سكنية مفروشة,درجة ثانية,4,9,14,22,37
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x97928BD6D24A2F37B90F56F932648CFC,367,وحدات سكنية مفروشة,درجة ثالثة,3,5,13,6,2
0xB589F43B919254846B7098154FA77DA6,0x14DCA1A1C39187553B08EAB8B4B2DA4E,368,فندق,ثلاثة نجوم,4,22,13,0,26
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,371,فندق,خمسة نجوم,15,126,56,8,120
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,372,وحدات سكنية مفروشة,درجة رابعة,4,10,20,0,17
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,373,وحدات سكنية مفروشة,درجة ثانية,7,5,5,15,36
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,374,وحدات سكنية مفروشة,درجة ثالثة,2,24,4,0,25
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,375,وحدات سكنية مفروشة,درجة ثانية,2,18,2,0,16
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,376,وحدات سكنية مفروشة,درجة ثانية,8,5,22,0,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,377,وحدات سكنية مفروشة,درجة ثانية,3,2,13,10,22
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,378,وحدات سكنية مفروشة,درجة ثالثة,3,2,23,1,33
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,379,وحدات سكنية مفروشة,درجة ثالثة,3,15,8,2,17
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,380,وحدات سكنية مفروشة,درجة ثانية,3,0,24,0,55
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,381,وحدات سكنية مفروشة,درجة ثانية,2,2,12,2,12
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,382,وحدات سكنية مفروشة,درجة ثالثة,3,4,27,2,30
0xFF0D21557DC36EEF691F12D93326C1BF,0x32BC4CEE0E4F54EA02C01902213E13A7,383,وحدات سكنية مفروشة,درجة رابعة,2,10,14,4,14
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7EB367F07E94595A2495E097C1E8A433,384,وحدات سكنية مفروشة,درجة ثانية,3,0,0,25,25
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7EB367F07E94595A2495E097C1E8A433,385,وحدات سكنية مفروشة,درجة ثانية,3,17,8,2,30
0xB589F43B919254846B7098154FA77DA6,0x5C15501714795C9F34FAD3D350C2830C,386,فندق,نجمة واحدة,2,13,5,1,30
0xB589F43B919254846B7098154FA77DA6,0x5C8AF99C3C711E4E7AB3202BC242CF6C,387,وحدات سكنية مفروشة,درجة ثالثة,3,2,26,6,38
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,388,وحدات سكنية مفروشة,درجة ثانية,4,15,9,6,25
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,389,وحدات سكنية مفروشة,درجة ثالثة,6,24,10,8,20
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,390,وحدات سكنية مفروشة,درجة رابعة,7,18,40,5,63
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,391,وحدات سكنية مفروشة,درجة ثالثة,7,0,22,0,17
0x2B9EF58D376B99838B5C594123836DEB,0x15FAD76F8F6FA5BC689A13CC9E839EF7,392,وحدات سكنية مفروشة,درجة ثالثة,2,5,24,0,24
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,393,وحدات سكنية مفروشة,درجة ثانية,3,47,22,1,24
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,394,وحدات سكنية مفروشة,درجة ثانية,2,0,17,8,12
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,395,وحدات سكنية مفروشة,درجة ثالثة,2,27,27,0,20
0x50AF8B3517DD18265275800816D863F9,0xE05D27F203D01B64D076A65AC5DC797F,396,وحدات سكنية مفروشة,درجة ثالثة,5,10,15,5,22
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,397,وحدات سكنية مفروشة,درجة ثالثة,4,12,6,6,1
0xF49CCC680A29B6B3C19B1F6A05E16157,0xC5EC0ABA027333174969461D717E6479,398,وحدات سكنية مفروشة,درجة ثالثة,3,6,24,0,20
0x9351116F8E9D50190BB897B2EF710D5B,0x295A0463656DA6FEB8F6226BE9B0173C,399,وحدات سكنية مفروشة,درجة رابعة,3,0,12,0,12
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,400,وحدات سكنية مفروشة,درجة ثانية,5,11,12,5,1
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,401,وحدات سكنية مفروشة,درجة ثالثة,3,8,4,2,10
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,402,وحدات سكنية مفروشة,درجة رابعة,4,3,3,10,8
0x94F0C94E071AAA9D670BB26FB7DB0F99,0xE8E1D5BA0E667A040E5784C8445C27EB,403,فندق,نجمة واحدة,1,11,11,2,40
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,404,فندق,نجمة واحدة,5,39,2,2,12
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,405,فندق,أربعة نجوم,14,228,10,4,16
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,406,وحدات سكنية مفروشة,درجة ثالثة,7,11,17,0,21
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,407,وحدات سكنية مفروشة,درجة ثانية,5,26,28,0,52
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,408,وحدات سكنية مفروشة,درجة ثالثة,4,3,16,0,22
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,409,وحدات سكنية مفروشة,درجة ثالثة,6,24,43,4,18
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,410,فندق,أربعة نجوم,8,36,12,4,88
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,412,وحدات سكنية مفروشة,درجة ثانية,9,12,16,4,18
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,413,وحدات سكنية مفروشة,درجة ثالثة,4,50,32,0,25
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,414,وحدات سكنية مفروشة,درجة ثانية,4,13,15,0,24
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,415,وحدات سكنية مفروشة,درجة ثانية,4,22,13,14,26
0xF49CCC680A29B6B3C19B1F6A05E16157,0xA445907808CC62B5FDBC85B3BEBA5E8A,416,وحدات سكنية مفروشة,درجة ثانية,10,17,31,14,26
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x735840CE9D348E846734048281AE48E5,417,وحدات سكنية مفروشة,درجة ثالثة,5,19,10,0,16
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,418,وحدات سكنية مفروشة,درجة رابعة,2,4,8,6,11
0x94F0C94E071AAA9D670BB26FB7DB0F99,0x3BBB34F9F5A3B6FBAE075622B483B24F,419,وحدات سكنية مفروشة,درجة رابعة,3,16,8,4,1
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,420,وحدات سكنية مفروشة,درجة رابعة,6,5,10,4,10
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,421,وحدات سكنية مفروشة,درجة رابعة,4,6,3,7,16
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,423,وحدات سكنية مفروشة,درجة ثالثة,5,0,27,0,33
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,424,وحدات سكنية مفروشة,درجة ثالثة,4,15,15,16,46
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,425,وحدات سكنية مفروشة,درجة ثانية,3,52,4,23,65
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,426,وحدات سكنية مفروشة,درجة ثالثة,5,45,2,2,48
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,429,وحدات سكنية مفروشة,درجة ثانية,3,107,72,0,81
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,430,وحدات سكنية مفروشة,درجة ثالثة,4,2,18,1,15
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,431,وحدات سكنية مفروشة,درجة ثانية,2,20,29,3,35
0x2B9EF58D376B99838B5C594123836DEB,0xA6224778E7030560C817924799D6B9C2,432,وحدات سكنية مفروشة,درجة رابعة,2,12,4,0,12
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,433,وحدات سكنية مفروشة,درجة ثالثة,2,3,32,2,28
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,434,وحدات سكنية مفروشة,درجة ثالثة,4,0,33,0,33
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,435,وحدات سكنية مفروشة,درجة ثانية,3,15,14,15,35
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,436,وحدات سكنية مفروشة,درجة ثانية,2,1,20,1,20
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,437,وحدات سكنية مفروشة,درجة ثالثة,3,0,25,0,50
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,438,وحدات سكنية مفروشة,درجة ثانية,6,0,44,0,50
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,439,وحدات سكنية مفروشة,درجة رابعة,3,1,20,0,21
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,440,وحدات سكنية مفروشة,درجة ثالثة,4,3,18,0,19
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,441,وحدات سكنية مفروشة,درجة ثانية,5,45,10,0,30
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x735840CE9D348E846734048281AE48E5,442,وحدات سكنية مفروشة,درجة ثانية,5,10,9,0,14
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,445,وحدات سكنية مفروشة,درجة ثالثة,1,0,78,4,78
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,446,وحدات سكنية مفروشة,درجة ثانية,4,25,7,0,30
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,447,فندق,نجمة واحدة,2,20,6,0,30
0xAC74FF4D4970594073FA53FADA19CB1C,0xBA60F2CE8CA839DAA980136199D8E395,448,وحدات سكنية مفروشة,درجة ثالثة,5,20,20,35,50
0x94F0C94E071AAA9D670BB26FB7DB0F99,0x3BBB34F9F5A3B6FBAE075622B483B24F,449,وحدات سكنية مفروشة,درجة رابعة,3,6,10,0,4
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,452,وحدات سكنية مفروشة,درجة ثالثة,4,5,14,0,15
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,453,وحدات سكنية مفروشة,درجة ثانية,6,10,15,10,40
0xB74576283864356637DF64230F3987C8,0x938141BAB45ECE02F670CFAEB1FE4B31,454,وحدات سكنية مفروشة,درجة ثانية,5,24,7,1,35
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,455,وحدات سكنية مفروشة,درجة ثانية,4,40,8,0,48
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,456,وحدات سكنية مفروشة,درجة ثانية,5,8,14,14,28
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,457,وحدات سكنية مفروشة,درجة ثانية,4,32,28,0,22
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,458,وحدات سكنية مفروشة,درجة ثانية,4,16,13,6,11
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,459,وحدات سكنية مفروشة,درجة رابعة,5,2,20,10,32
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,460,وحدات سكنية مفروشة,درجة ثانية,3,3,15,0,18
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,461,وحدات سكنية مفروشة,درجة رابعة,2,0,22,4,1
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,462,وحدات سكنية مفروشة,درجة ثالثة,4,24,42,6,40
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,463,وحدات سكنية مفروشة,درجة ثانية,3,27,53,3,5
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,464,وحدات سكنية مفروشة,درجة ثانية,4,17,13,0,36
0x803149F1E368CB2182E737150D71BA0D,0xAC6ABD64BFFB8ECFE77AD53379D6C25F,465,وحدات سكنية مفروشة,درجة رابعة,3,11,10,4,25
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,466,وحدات سكنية مفروشة,درجة ثالثة,4,14,16,0,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0xA445907808CC62B5FDBC85B3BEBA5E8A,467,وحدات سكنية مفروشة,درجة ثالثة,9,0,32,0,18
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,469,وحدات سكنية مفروشة,درجة رابعة,5,20,10,0,10
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,470,وحدات سكنية مفروشة,درجة رابعة,4,12,24,12,12
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x11144D6327E13ECAD0E67FD2A5A57F45,471,فندق,نجمة واحدة,3,20,6,2,30
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x1288D07C069582ECA9C97250586DBAB3,472,وحدات سكنية مفروشة,درجة ثالثة,5,1,4,24,30
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,473,فندق,ثلاثة نجوم,4,33,9,4,54
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,474,فندق,نجمة واحدة,10,120,20,0,0
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,475,فندق,خمسة نجوم,8,56,20,10,137
0xB74576283864356637DF64230F3987C8,0x62DA5CEA42BF7A87EC7299F3BAB6077E,476,وحدات سكنية مفروشة,درجة رابعة,6,12,15,3,18
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,477,وحدات سكنية مفروشة,درجة رابعة,4,8,14,0,22
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,479,وحدات سكنية مفروشة,درجة ثالثة,2,0,13,0,19
0x2B9EF58D376B99838B5C594123836DEB,0xB8C71C56DEC62D7F3F6B28E2686D29B7,480,وحدات سكنية مفروشة,درجة ثالثة,3,10,10,2,16
0x2B9EF58D376B99838B5C594123836DEB,0x667C0CE57042E017A3A04D418197E210,482,وحدات سكنية مفروشة,درجة ثانية,3,13,13,0,20
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,483,وحدات سكنية مفروشة,درجة ثالثة,3,12,10,14,40
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,484,وحدات سكنية مفروشة,درجة ثانية,6,2,33,5,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,485,وحدات سكنية مفروشة,درجة ثالثة,3,10,6,8,14
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,486,وحدات سكنية مفروشة,درجة ثالثة,1,10,19,0,28
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,487,فندق,أربعة نجوم,8,16,61,19,50
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,488,وحدات سكنية مفروشة,درجة ثالثة,4,20,20,14,54
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,489,وحدات سكنية مفروشة,درجة رابعة,4,6,5,6,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,490,فندق,خمسة نجوم,6,167,6,8,158
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,491,وحدات سكنية مفروشة,درجة ثالثة,4,4,12,0,16
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,492,وحدات سكنية مفروشة,درجة ثالثة,3,4,27,2,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,494,وحدات سكنية مفروشة,درجة ثانية,3,0,12,0,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,495,وحدات سكنية مفروشة,درجة ثانية,3,37,7,4,40
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,496,وحدات سكنية مفروشة,درجة ثالثة,2,10,30,5,20
0x2B9EF58D376B99838B5C594123836DEB,0x2CA62AEBC3AE468E865D3B5B62905710,497,وحدات سكنية مفروشة,درجة رابعة,3,21,18,9,40
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,499,وحدات سكنية مفروشة,درجة ثانية,4,8,8,8,20
0x803149F1E368CB2182E737150D71BA0D,0x44D04AC0EAF0E8FED64400D40EA45E64,500,وحدات سكنية مفروشة,درجة رابعة,5,0,40,0,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x67901E759E39AB170BDFCA32870AF5FD,501,وحدات سكنية مفروشة,درجة رابعة,4,6,3,3,1
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x11144D6327E13ECAD0E67FD2A5A57F45,503,فندق,أربعة نجوم,4,18,4,4,32
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x1288D07C069582ECA9C97250586DBAB3,504,وحدات سكنية مفروشة,درجة رابعة,5,6,10,16,38
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,505,وحدات سكنية مفروشة,درجة ثالثة,3,6,14,1,12
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,506,وحدات سكنية مفروشة,درجة ثانية,4,3,15,2,10
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,507,وحدات سكنية مفروشة,درجة ثانية,4,28,10,0,6
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,509,وحدات سكنية مفروشة,درجة رابعة,3,36,23,0,25
0x94F0C94E071AAA9D670BB26FB7DB0F99,0x38E37DA66F10C5011452E4B120DDB847,510,وحدات سكنية مفروشة,درجة رابعة,3,2,30,5,30
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,511,فندق,نجمة واحدة,12,81,0,0,0
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,512,فندق,أربعة نجوم,10,250,20,0,60
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,513,فندق,نجمة واحدة,4,80,1,0,10
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,514,وحدات سكنية مفروشة,درجة ثالثة,4,5,20,8,33
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,515,وحدات سكنية مفروشة,درجة ثانية,5,0,50,0,50
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,516,وحدات سكنية مفروشة,درجة ثالثة,6,30,4,4,40
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,517,وحدات سكنية مفروشة,درجة ثالثة,7,8,22,10,40
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,518,وحدات سكنية مفروشة,درجة ثالثة,7,37,2,2,45
